Sheet Name,Employee Code,Name,Month,Day,Value
May 2022,Atq -419,Kaylah Schultz,May,3,P
Apr 2022,Atq -421,Rylee Mullins,April,3,WO
June 2022,Atq -421,Rylee Mullins,June,3,P
May 2022,Atq -421,Rylee Mullins,May,3,P
Apr 2022,Atq -423,Rodrigo Price,April,3,WO
June 2022,Atq -423,Rodrigo Price,June,3,P
May 2022,Atq -423,Rodrigo Price,May,3,WFH
Apr 2022,Atq -426,Roman Colon,April,3,WO
Apr 2022,Atq -428,Ciara Allison,April,3,WO
Apr 2022,Atq -430,Maximus Mckenzie,April,3,WO
Apr 2022,Atq -432,Ryann Guerrero,April,3,WO
June 2022,Atq -432,Ryann Guerrero,June,3,P
May 2022,Atq -432,Ryann Guerrero,May,3,P
Apr 2022,Atq -433,Jayce Fuentes,April,3,WO
June 2022,Atq -433,Jayce Fuentes,June,3,P
May 2022,Atq -433,Jayce Fuentes,May,3,P
Apr 2022,Atq -435,Dean Mclaughlin,April,3,WO
May 2022,Atq -435,Dean Mclaughlin,May,3,P
Apr 2022,Atq -436,Phoenix Brady,April,3,WO
June 2022,Atq -436,Phoenix Brady,June,3,P
May 2022,Atq -436,Phoenix Brady,May,3,HPL
Apr 2022,Atq -437,Dallas Weeks,April,3,WO
June 2022,Atq -437,Dallas Weeks,June,3,P
May 2022,Atq -437,Dallas Weeks,May,3,P
Apr 2022,Atq -438,Mekhi Singleton,April,3,WO
Apr 2022,Atq -438,Miles Fields,April,3,WO
June 2022,Atq -438,Mekhi Singleton,June,3,P
June 2022,Atq -438,Miles Fields,June,3,P
May 2022,Atq -438,Mekhi Singleton,May,3,P
May 2022,Atq -438,Miles Fields,May,3,P
Apr 2022,Atq -440,Mckayla Parker,April,3,WO
June 2022,Atq -440,Mckayla Parker,June,3,P
May 2022,Atq -440,Mckayla Parker,May,3,P
Apr 2022,Atq -441,Loki Lal,April,3,WO
June 2022,Atq -441,Loki Lal,June,3,P
May 2022,Atq -441,Loki Lal,May,3,P
Apr 2022,Atq -443,Andrew Cummings,April,3,WO
Apr 2022,Atq -443,Lyric Bartlett,April,3,WO
June 2022,Atq -443,Lyric Bartlett,June,3,P
May 2022,Atq -443,Lyric Bartlett,May,3,P
Apr 2022,Atq -446,April Ayers,April,3,WO
June 2022,Atq -446,April Ayers,June,3,P
May 2022,Atq -446,April Ayers,May,3,P
June 2022,Atq -448,Athena Rios,June,3,P
Apr 2022,Atq -450,Miya Hampton,April,3,WO
June 2022,Atq -450,Miya Hampton,June,3,P
May 2022,Atq -450,Miya Hampton,May,3,P
Apr 2022,Atq -452,Ayanna Atkins,April,3,WO
June 2022,Atq -452,Ayanna Atkins,June,3,HLWP
June 2022,Atq -452,Jaime Ritter,June,3,P
May 2022,Atq -452,Ayanna Atkins,May,3,P
Apr 2022,Atq -453,Nehemiah Diaz,April,3,WO
June 2022,Atq -453,Nehemiah Diaz,June,3,P
May 2022,Atq -453,Nehemiah Diaz,May,3,PL
Apr 2022,Atq -455,Caylee Meadows,April,3,WO
June 2022,Atq -455,Aditya Walls,June,3,P
May 2022,Atq -455,Caylee Meadows,May,3,P
Apr 2022,Atq -456,Adriel Pace,April,3,WO
June 2022,Atq -456,Adriel Pace,June,3,P
May 2022,Atq -456,Adriel Pace,May,3,P
Apr 2022,Atq -458,Jessie Carrillo,April,3,WO
June 2022,Atq -458,Jessie Carrillo,June,3,P
May 2022,Atq -458,Jessie Carrillo,May,3,LWP
Apr 2022,Atq -459,Iris Woodard,April,3,WO
June 2022,Atq -459,Iris Woodard,June,3,P
May 2022,Atq -459,Iris Woodard,May,3,PL
Apr 2022,Atq -461,Josh Sharp,April,3,WO
June 2022,Atq -461,Josh Sharp,June,3,P
May 2022,Atq -461,Josh Sharp,May,3,P
Apr 2022,Atq -462,Jarvis Singh,April,3,WO
June 2022,Atq -462,Jarvis Singh,June,3,P
May 2022,Atq -462,Jarvis Singh,May,3,P
Apr 2022,Atq -467,Cason David,April,3,WO
Apr 2022,Atq -467,Esperanza Irwin,April,3,WO
June 2022,Atq -467,Esperanza Irwin,June,3,P
June 2022,Atq -467,Cason David,June,3,PL
May 2022,Atq -467,Cason David,May,3,P
May 2022,Atq -467,Esperanza Irwin,May,3,PL
Apr 2022,Atq -468,Xiomara Ruiz,April,3,WO
June 2022,Atq -468,Xiomara Ruiz,June,3,P
May 2022,Atq -468,Xiomara Ruiz,May,3,P
Apr 2022,Atq -470,Jovani Pope,April,3,WO
June 2022,Atq -470,Jovani Pope,June,3,P
May 2022,Atq -470,Jovani Pope,May,3,WFH
Apr 2022,Atq -472,Cristofer Bernard,April,3,WO
June 2022,Atq -472,Cristofer Bernard,June,3,BL
June 2022,Atq -472,Quincy Mendez,June,3,ML
May 2022,Atq -472,Cristofer Bernard,May,3,P
May 2022,Atq -472,Quincy Mendez,May,3,P
Apr 2022,Atq -475,London Kim,April,3,WO
Apr 2022,Atq -475,Rey Novak,April,3,WO
June 2022,Atq -475,London Kim,June,3,P
June 2022,Atq -475,Rey Novak,June,3,PL
May 2022,Atq -475,Rey Novak,May,3,SL
May 2022,Atq -475,London Kim,May,3,WFH
June 2022,Atq -476,Kane Malone,June,3,P
Apr 2022,Atq -484,Adyson Moyer,April,3,WO
Apr 2022,Atq -484,Demarcus Gordon,April,3,WO
June 2022,Atq -484,Adyson Moyer,June,3,P
June 2022,Atq -484,Demarcus Gordon,June,3,P
May 2022,Atq -484,Adyson Moyer,May,3,P
May 2022,Atq -484,Demarcus Gordon,May,3,P
Apr 2022,Atq -485,Gregory Carr,April,3,WO
Apr 2022,Atq -331,Jonah Hamilton,April,4,WFH
May 2022,Atq -331,Jonah Hamilton,May,4,WFH
Apr 2022,Atq -334,Boston Morse,April,4,P
June 2022,Atq -334,Boston Morse,June,4,WO
June 2022,Atq -334,Charity Singleton,June,4,WO
May 2022,Atq -334,Boston Morse,May,4,P
Apr 2022,Atq -335,Madelynn Gray,April,4,P
Apr 2022,Atq -335,Tori Shannon,April,4,P
June 2022,Atq -335,Madelynn Gray,June,4,WO
June 2022,Atq -335,Tori Shannon,June,4,WO
May 2022,Atq -335,Madelynn Gray,May,4,P
May 2022,Atq -335,Tori Shannon,May,4,P
Apr 2022,Atq -343,Myla Klein,April,4,P
June 2022,Atq -343,Myla Klein,June,4,WO
May 2022,Atq -343,Myla Klein,May,4,P
Apr 2022,Atq -348,Weston Horton,April,4,P
June 2022,Atq -348,Weston Horton,June,4,WO
June 2022,Atq -348,Zaiden Wheeler,June,4,WO
May 2022,Atq -348,Weston Horton,May,4,PL
Apr 2022,Atq -349,Trystan Ortega,April,4,P
June 2022,Atq -349,Trystan Ortega,June,4,WO
May 2022,Atq -349,Trystan Ortega,May,4,P
June 2022,Atq -350,Alexander Davenport,June,4,WO
June 2022,Atq -361,Makai Hardy,June,4,WO
June 2022,Atq -362,Kiana Mcmillan,June,4,WO
June 2022,Atq -364,Keaton Nixon,June,4,WO
Apr 2022,Atq -366,Peter Pandey,April,4,P
June 2022,Atq -366,Peter Pandey,June,4,WO
May 2022,Atq -366,Peter Pandey,May,4,P
Apr 2022,Atq -367,Briley Orr,April,4,P
June 2022,Atq -367,Briley Orr,June,4,WO
May 2022,Atq -367,Briley Orr,May,4,PL
Apr 2022,Atq -368,Macie Callahan,April,4,P
June 2022,Atq -368,Macie Callahan,June,4,WO
May 2022,Atq -368,Macie Callahan,May,4,P
Apr 2022,Atq -369,Greta Horton,April,4,P
Apr 2022,Atq -370,Ella Roth,April,4,P
June 2022,Atq -370,Ella Roth,June,4,WO
May 2022,Atq -370,Ella Roth,May,4,WFH
June 2022,Atq -371,Kayleigh Kennedy,June,4,WO
Apr 2022,Atq -372,Miley Combs,April,4,P
June 2022,Atq -372,Miley Combs,June,4,WO
May 2022,Atq -372,Miley Combs,May,4,LWP
Apr 2022,Atq -373,Isiah Small,April,4,P
June 2022,Atq -373,Isiah Small,June,4,WO
May 2022,Atq -373,Isiah Small,May,4,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,4,P
June 2022,Atq -374,Kaley Fitzpatrick,June,4,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,4,WFH
Apr 2022,Atq -375,Hailee Fitzpatrick,April,4,P
Apr 2022,Atq -375,Kenley Marsh,April,4,P
June 2022,Atq -375,Hailee Fitzpatrick,June,4,WO
June 2022,Atq -375,Kenley Marsh,June,4,WO
May 2022,Atq -375,Kenley Marsh,May,4,HPL
May 2022,Atq -375,Hailee Fitzpatrick,May,4,P
Apr 2022,Atq -376,Dominique Benjamin,April,4,P
June 2022,Atq -376,Dominique Benjamin,June,4,WO
May 2022,Atq -376,Dominique Benjamin,May,4,P
Apr 2022,Atq -382,Gustavo Ritter,April,4,WFH
June 2022,Atq -382,Gustavo Ritter,June,4,WO
May 2022,Atq -382,Gustavo Ritter,May,4,WFH
Apr 2022,Atq -385,Jase Ingram,April,4,HPL
Apr 2022,Atq -385,Finnegan Gilbert,April,4,P
June 2022,Atq -385,Alyson Huber,June,4,WO
June 2022,Atq -385,Jase Ingram,June,4,WO
May 2022,Atq -385,Finnegan Gilbert,May,4,P
May 2022,Atq -385,Jase Ingram,May,4,WFH
Apr 2022,Atq -387,Konner Henson,April,4,P
May 2022,Atq -387,Konner Henson,May,4,P
June 2022,Atq -389,Julien Hamilton,June,4,WO
Apr 2022,Atq -393,Janelle Raymond,April,4,P
Apr 2022,Atq -393,Emma Freeman,April,4,WFH
June 2022,Atq -393,Emma Freeman,June,4,WO
May 2022,Atq -393,Emma Freeman,May,4,P
Apr 2022,Atq -396,Karma Reeves,April,4,P
Apr 2022,Atq -396,Joel Cruz,April,4,WFH
June 2022,Atq -396,Joel Cruz,June,4,WO
June 2022,Atq -396,Karma Reeves,June,4,WO
May 2022,Atq -396,Karma Reeves,May,4,P
May 2022,Atq -396,Joel Cruz,May,4,PL
Apr 2022,Atq -397,Grace Stone,April,4,P
June 2022,Atq -397,Grace Stone,June,4,WO
May 2022,Atq -397,Grace Stone,May,4,PL
Apr 2022,Atq -398,Bo Cordova,April,4,P
Apr 2022,Atq -398,Salvatore Hendrix,April,4,P
June 2022,Atq -398,Bo Cordova,June,4,WO
May 2022,Atq -398,Bo Cordova,May,4,P
May 2022,Atq -398,Salvatore Hendrix,May,4,WFH
Apr 2022,Atq -400,Chad Macias,April,4,P
May 2022,Atq -400,Chad Macias,May,4,LWP
June 2022,Atq -401,Piper Carroll,June,4,WO
Apr 2022,Atq -403,Will Mahoney,April,4,P
June 2022,Atq -403,Will Mahoney,June,4,WO
May 2022,Atq -403,Will Mahoney,May,4,P
Apr 2022,Atq -404,Ana Little,April,4,P
June 2022,Atq -404,Ana Little,June,4,WO
May 2022,Atq -404,Ana Little,May,4,PL
Apr 2022,Atq -405,Chris Frye,April,4,P
Apr 2022,Atq -405,Sofia Solis,April,4,P
June 2022,Atq -405,Chris Frye,June,4,WO
June 2022,Atq -405,Sofia Solis,June,4,WO
May 2022,Atq -405,Chris Frye,May,4,P
May 2022,Atq -405,Sofia Solis,May,4,P
Apr 2022,Atq -406,Thanos Thakur,April,4,P
June 2022,Atq -406,Thanos Thakur,June,4,WO
May 2022,Atq -406,Thanos Thakur,May,4,P
Apr 2022,Atq -408,Nick Orozco,April,4,P
June 2022,Atq -408,Nick Orozco,June,4,WO
May 2022,Atq -408,Nick Orozco,May,4,LWP
Apr 2022,Atq -411,Nevaeh Waller,April,4,WFH
June 2022,Atq -411,Nevaeh Waller,June,4,WO
June 2022,Atq -411,Samuel Murray,June,4,WO
May 2022,Atq -411,Nevaeh Waller,May,4,P
May 2022,Atq -411,Samuel Murray,May,4,P
Apr 2022,Atq -412,Tucker Austin,April,4,P
June 2022,Atq -412,Tucker Austin,June,4,WO
May 2022,Atq -412,Tucker Austin,May,4,P
Apr 2022,Atq -414,Titus Andersen,April,4,P
June 2022,Atq -414,Mckayla Miles,June,4,WO
June 2022,Atq -414,Titus Andersen,June,4,WO
May 2022,Atq -414,Titus Andersen,May,4,P
Apr 2022,Atq -418,Hillary Kirk,April,4,P
Apr 2022,Atq -418,Marquis Wyatt,April,4,P
June 2022,Atq -418,Hillary Kirk,June,4,WO
June 2022,Atq -418,Marquis Wyatt,June,4,WO
May 2022,Atq -418,Hillary Kirk,May,4,P
May 2022,Atq -418,Marquis Wyatt,May,4,P
Apr 2022,Atq -419,Faith Hamilton,April,4,P
Apr 2022,Atq -419,Kaylah Schultz,April,4,P
June 2022,Atq -419,Faith Hamilton,June,4,WO
June 2022,Atq -419,Kaylah Schultz,June,4,WO
May 2022,Atq -419,Faith Hamilton,May,4,P
May 2022,Atq -419,Kaylah Schultz,May,4,WFH
Apr 2022,Atq -421,Rylee Mullins,April,4,P
June 2022,Atq -421,Rylee Mullins,June,4,WO
May 2022,Atq -421,Rylee Mullins,May,4,P
Apr 2022,Atq -423,Rodrigo Price,April,4,P
June 2022,Atq -423,Rodrigo Price,June,4,WO
May 2022,Atq -423,Rodrigo Price,May,4,P
Apr 2022,Atq -426,Roman Colon,April,4,P
Apr 2022,Atq -428,Ciara Allison,April,4,P
Apr 2022,Atq -430,Maximus Mckenzie,April,4,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,4,P
June 2022,Atq -432,Ryann Guerrero,June,4,WO
May 2022,Atq -432,Ryann Guerrero,May,4,P
Apr 2022,Atq -433,Jayce Fuentes,April,4,P
June 2022,Atq -433,Jayce Fuentes,June,4,WO
May 2022,Atq -433,Jayce Fuentes,May,4,P
Apr 2022,Atq -435,Dean Mclaughlin,April,4,P
May 2022,Atq -435,Dean Mclaughlin,May,4,P
Apr 2022,Atq -436,Phoenix Brady,April,4,P
June 2022,Atq -436,Phoenix Brady,June,4,WO
May 2022,Atq -436,Phoenix Brady,May,4,P
Apr 2022,Atq -437,Dallas Weeks,April,4,P
June 2022,Atq -437,Dallas Weeks,June,4,WO
May 2022,Atq -437,Dallas Weeks,May,4,P
Apr 2022,Atq -438,Mekhi Singleton,April,4,P
Apr 2022,Atq -438,Miles Fields,April,4,P
June 2022,Atq -438,Mekhi Singleton,June,4,WO
June 2022,Atq -438,Miles Fields,June,4,WO
May 2022,Atq -438,Mekhi Singleton,May,4,P
May 2022,Atq -438,Miles Fields,May,4,P
Apr 2022,Atq -440,Mckayla Parker,April,4,P
June 2022,Atq -440,Mckayla Parker,June,4,WO
May 2022,Atq -440,Mckayla Parker,May,4,HPL
Apr 2022,Atq -441,Loki Lal,April,4,P
June 2022,Atq -441,Loki Lal,June,4,WO
May 2022,Atq -441,Loki Lal,May,4,P
Apr 2022,Atq -443,Andrew Cummings,April,4,P
Apr 2022,Atq -443,Lyric Bartlett,April,4,P
June 2022,Atq -443,Lyric Bartlett,June,4,WO
May 2022,Atq -443,Lyric Bartlett,May,4,P
Apr 2022,Atq -446,April Ayers,April,4,P
June 2022,Atq -446,April Ayers,June,4,WO
May 2022,Atq -446,April Ayers,May,4,P
June 2022,Atq -448,Athena Rios,June,4,WO
Apr 2022,Atq -450,Miya Hampton,April,4,P
June 2022,Atq -450,Miya Hampton,June,4,WO
May 2022,Atq -450,Miya Hampton,May,4,P
Apr 2022,Atq -452,Ayanna Atkins,April,4,P
June 2022,Atq -452,Ayanna Atkins,June,4,WO
June 2022,Atq -452,Jaime Ritter,June,4,WO
May 2022,Atq -452,Ayanna Atkins,May,4,P
Apr 2022,Atq -453,Nehemiah Diaz,April,4,P
June 2022,Atq -453,Nehemiah Diaz,June,4,WO
May 2022,Atq -453,Nehemiah Diaz,May,4,PL
Apr 2022,Atq -455,Caylee Meadows,April,4,P
June 2022,Atq -455,Aditya Walls,June,4,WO
May 2022,Atq -455,Caylee Meadows,May,4,P
Apr 2022,Atq -456,Adriel Pace,April,4,P
June 2022,Atq -456,Adriel Pace,June,4,WO
May 2022,Atq -456,Adriel Pace,May,4,P
Apr 2022,Atq -458,Jessie Carrillo,April,4,P
June 2022,Atq -458,Jessie Carrillo,June,4,WO
May 2022,Atq -458,Jessie Carrillo,May,4,LWP
Apr 2022,Atq -459,Iris Woodard,April,4,P
June 2022,Atq -459,Iris Woodard,June,4,WO
June 2022,Atq -459,Leslie Navarro,June,4,WO
May 2022,Atq -459,Iris Woodard,May,4,P
June 2022,Atq -461,Josh Sharp,June,4,WO
May 2022,Atq -461,Josh Sharp,May,4,P
Apr 2022,Atq -462,Jarvis Singh,April,4,P
June 2022,Atq -462,Jarvis Singh,June,4,WO
May 2022,Atq -462,Jarvis Singh,May,4,P
Apr 2022,Atq -467,Cason David,April,4,HSL
Apr 2022,Atq -467,Esperanza Irwin,April,4,P
June 2022,Atq -467,Cason David,June,4,WO
June 2022,Atq -467,Esperanza Irwin,June,4,WO
May 2022,Atq -467,Cason David,May,4,P
May 2022,Atq -467,Esperanza Irwin,May,4,PL
Apr 2022,Atq -468,Xiomara Ruiz,April,4,P
June 2022,Atq -468,Xiomara Ruiz,June,4,WO
May 2022,Atq -468,Xiomara Ruiz,May,4,P
Apr 2022,Atq -470,Jovani Pope,April,4,P
June 2022,Atq -470,Jovani Pope,June,4,WO
May 2022,Atq -470,Jovani Pope,May,4,WFH
Apr 2022,Atq -472,Cristofer Bernard,April,4,P
June 2022,Atq -472,Cristofer Bernard,June,4,WO
June 2022,Atq -472,Quincy Mendez,June,4,WO
May 2022,Atq -472,Cristofer Bernard,May,4,P
May 2022,Atq -472,Quincy Mendez,May,4,P
Apr 2022,Atq -475,London Kim,April,4,P
Apr 2022,Atq -475,Rey Novak,April,4,P
June 2022,Atq -475,London Kim,June,4,WO
June 2022,Atq -475,Rey Novak,June,4,WO
May 2022,Atq -475,Rey Novak,May,4,P
May 2022,Atq -475,London Kim,May,4,WFH
June 2022,Atq -476,Kane Malone,June,4,WO
Apr 2022,Atq -484,Adyson Moyer,April,4,P
Apr 2022,Atq -484,Demarcus Gordon,April,4,P
June 2022,Atq -484,Adyson Moyer,June,4,WO
June 2022,Atq -484,Demarcus Gordon,June,4,WO
May 2022,Atq -484,Adyson Moyer,May,4,P
May 2022,Atq -484,Demarcus Gordon,May,4,P
Apr 2022,Atq -485,Gregory Carr,April,4,WFH
Apr 2022,Atq -331,Jonah Hamilton,April,5,WFH
May 2022,Atq -331,Jonah Hamilton,May,5,P
Apr 2022,Atq -334,Boston Morse,April,5,P
June 2022,Atq -334,Boston Morse,June,5,WO
June 2022,Atq -334,Charity Singleton,June,5,WO
May 2022,Atq -334,Boston Morse,May,5,P
Apr 2022,Atq -335,Madelynn Gray,April,5,P
Apr 2022,Atq -335,Tori Shannon,April,5,P
June 2022,Atq -335,Madelynn Gray,June,5,WO
June 2022,Atq -335,Tori Shannon,June,5,WO
May 2022,Atq -335,Madelynn Gray,May,5,P
May 2022,Atq -335,Tori Shannon,May,5,P
Apr 2022,Atq -343,Myla Klein,April,5,P
June 2022,Atq -343,Myla Klein,June,5,WO
May 2022,Atq -343,Myla Klein,May,5,P
Apr 2022,Atq -348,Weston Horton,April,5,P
June 2022,Atq -348,Weston Horton,June,5,WO
June 2022,Atq -348,Zaiden Wheeler,June,5,WO
May 2022,Atq -348,Weston Horton,May,5,PL
Apr 2022,Atq -349,Trystan Ortega,April,5,P
June 2022,Atq -349,Trystan Ortega,June,5,WO
May 2022,Atq -349,Trystan Ortega,May,5,P
June 2022,Atq -350,Alexander Davenport,June,5,WO
June 2022,Atq -361,Makai Hardy,June,5,WO
June 2022,Atq -362,Kiana Mcmillan,June,5,WO
June 2022,Atq -364,Keaton Nixon,June,5,WO
Apr 2022,Atq -366,Peter Pandey,April,5,P
June 2022,Atq -366,Peter Pandey,June,5,WO
May 2022,Atq -366,Peter Pandey,May,5,P
Apr 2022,Atq -367,Briley Orr,April,5,P
June 2022,Atq -367,Briley Orr,June,5,WO
May 2022,Atq -367,Briley Orr,May,5,WFH
Apr 2022,Atq -368,Macie Callahan,April,5,P
June 2022,Atq -368,Macie Callahan,June,5,WO
May 2022,Atq -368,Macie Callahan,May,5,P
Apr 2022,Atq -369,Greta Horton,April,5,P
Apr 2022,Atq -370,Ella Roth,April,5,P
June 2022,Atq -370,Ella Roth,June,5,WO
May 2022,Atq -370,Ella Roth,May,5,WFH
June 2022,Atq -371,Kayleigh Kennedy,June,5,WO
Apr 2022,Atq -372,Miley Combs,April,5,P
June 2022,Atq -372,Miley Combs,June,5,WO
May 2022,Atq -372,Miley Combs,May,5,LWP
Apr 2022,Atq -373,Isiah Small,April,5,P
June 2022,Atq -373,Isiah Small,June,5,WO
May 2022,Atq -373,Isiah Small,May,5,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,5,P
June 2022,Atq -374,Kaley Fitzpatrick,June,5,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,5,WFH
Apr 2022,Atq -375,Hailee Fitzpatrick,April,5,ML
Apr 2022,Atq -375,Kenley Marsh,April,5,P
June 2022,Atq -375,Hailee Fitzpatrick,June,5,WO
June 2022,Atq -375,Kenley Marsh,June,5,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,5,P
May 2022,Atq -375,Kenley Marsh,May,5,PL
Apr 2022,Atq -376,Dominique Benjamin,April,5,P
June 2022,Atq -376,Dominique Benjamin,June,5,WO
May 2022,Atq -376,Dominique Benjamin,May,5,P
Apr 2022,Atq -382,Gustavo Ritter,April,5,WFH
June 2022,Atq -382,Gustavo Ritter,June,5,WO
May 2022,Atq -382,Gustavo Ritter,May,5,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,5,P
Apr 2022,Atq -385,Jase Ingram,April,5,P
June 2022,Atq -385,Alyson Huber,June,5,WO
June 2022,Atq -385,Jase Ingram,June,5,WO
May 2022,Atq -385,Finnegan Gilbert,May,5,P
May 2022,Atq -385,Jase Ingram,May,5,WFH
Apr 2022,Atq -387,Konner Henson,April,5,P
May 2022,Atq -387,Konner Henson,May,5,P
June 2022,Atq -389,Julien Hamilton,June,5,WO
Apr 2022,Atq -393,Janelle Raymond,April,5,P
Apr 2022,Atq -393,Emma Freeman,April,5,WFH
June 2022,Atq -393,Emma Freeman,June,5,WO
May 2022,Atq -393,Emma Freeman,May,5,P
Apr 2022,Atq -396,Karma Reeves,April,5,P
Apr 2022,Atq -396,Joel Cruz,April,5,WFH
June 2022,Atq -396,Joel Cruz,June,5,WO
June 2022,Atq -396,Karma Reeves,June,5,WO
May 2022,Atq -396,Karma Reeves,May,5,P
May 2022,Atq -396,Joel Cruz,May,5,PL
Apr 2022,Atq -397,Grace Stone,April,5,P
June 2022,Atq -397,Grace Stone,June,5,WO
May 2022,Atq -397,Grace Stone,May,5,P
Apr 2022,Atq -398,Bo Cordova,April,5,P
Apr 2022,Atq -398,Salvatore Hendrix,April,5,P
June 2022,Atq -398,Bo Cordova,June,5,WO
May 2022,Atq -398,Bo Cordova,May,5,P
May 2022,Atq -398,Salvatore Hendrix,May,5,WFH
Apr 2022,Atq -400,Chad Macias,April,5,P
May 2022,Atq -400,Chad Macias,May,5,P
June 2022,Atq -401,Piper Carroll,June,5,WO
Apr 2022,Atq -403,Will Mahoney,April,5,P
June 2022,Atq -403,Will Mahoney,June,5,WO
May 2022,Atq -403,Will Mahoney,May,5,P
Apr 2022,Atq -404,Ana Little,April,5,HPL
June 2022,Atq -404,Ana Little,June,5,WO
May 2022,Atq -404,Ana Little,May,5,P
Apr 2022,Atq -405,Sofia Solis,April,5,P
Apr 2022,Atq -405,Chris Frye,April,5,WFH
June 2022,Atq -405,Chris Frye,June,5,WO
June 2022,Atq -405,Sofia Solis,June,5,WO
May 2022,Atq -405,Sofia Solis,May,5,P
May 2022,Atq -405,Chris Frye,May,5,WFH
Apr 2022,Atq -406,Thanos Thakur,April,5,P
June 2022,Atq -406,Thanos Thakur,June,5,WO
May 2022,Atq -406,Thanos Thakur,May,5,P
Apr 2022,Atq -408,Nick Orozco,April,5,P
June 2022,Atq -408,Nick Orozco,June,5,WO
May 2022,Atq -408,Nick Orozco,May,5,P
Apr 2022,Atq -411,Nevaeh Waller,April,5,P
June 2022,Atq -411,Nevaeh Waller,June,5,WO
June 2022,Atq -411,Samuel Murray,June,5,WO
May 2022,Atq -411,Nevaeh Waller,May,5,P
May 2022,Atq -411,Samuel Murray,May,5,P
Apr 2022,Atq -412,Tucker Austin,April,5,P
June 2022,Atq -412,Tucker Austin,June,5,WO
May 2022,Atq -412,Tucker Austin,May,5,P
Apr 2022,Atq -414,Titus Andersen,April,5,P
June 2022,Atq -414,Mckayla Miles,June,5,WO
June 2022,Atq -414,Titus Andersen,June,5,WO
May 2022,Atq -414,Titus Andersen,May,5,P
Apr 2022,Atq -418,Hillary Kirk,April,5,P
Apr 2022,Atq -418,Marquis Wyatt,April,5,P
June 2022,Atq -418,Hillary Kirk,June,5,WO
June 2022,Atq -418,Marquis Wyatt,June,5,WO
May 2022,Atq -418,Hillary Kirk,May,5,P
May 2022,Atq -418,Marquis Wyatt,May,5,P
Apr 2022,Atq -419,Faith Hamilton,April,5,P
Apr 2022,Atq -419,Kaylah Schultz,April,5,P
June 2022,Atq -419,Faith Hamilton,June,5,WO
June 2022,Atq -419,Kaylah Schultz,June,5,WO
May 2022,Atq -419,Faith Hamilton,May,5,P
May 2022,Atq -419,Kaylah Schultz,May,5,WFH
Apr 2022,Atq -421,Rylee Mullins,April,5,P
June 2022,Atq -421,Rylee Mullins,June,5,WO
May 2022,Atq -421,Rylee Mullins,May,5,P
Apr 2022,Atq -423,Rodrigo Price,April,5,P
June 2022,Atq -423,Rodrigo Price,June,5,WO
May 2022,Atq -423,Rodrigo Price,May,5,P
Apr 2022,Atq -426,Roman Colon,April,5,P
Apr 2022,Atq -428,Ciara Allison,April,5,P
Apr 2022,Atq -430,Maximus Mckenzie,April,5,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,5,P
June 2022,Atq -432,Ryann Guerrero,June,5,WO
May 2022,Atq -432,Ryann Guerrero,May,5,P
Apr 2022,Atq -433,Jayce Fuentes,April,5,P
June 2022,Atq -433,Jayce Fuentes,June,5,WO
May 2022,Atq -433,Jayce Fuentes,May,5,P
Apr 2022,Atq -435,Dean Mclaughlin,April,5,P
May 2022,Atq -435,Dean Mclaughlin,May,5,P
Apr 2022,Atq -436,Phoenix Brady,April,5,P
June 2022,Atq -436,Phoenix Brady,June,5,WO
May 2022,Atq -436,Phoenix Brady,May,5,P
Apr 2022,Atq -437,Dallas Weeks,April,5,P
June 2022,Atq -437,Dallas Weeks,June,5,WO
May 2022,Atq -437,Dallas Weeks,May,5,P
Apr 2022,Atq -438,Mekhi Singleton,April,5,P
Apr 2022,Atq -438,Miles Fields,April,5,P
June 2022,Atq -438,Mekhi Singleton,June,5,WO
June 2022,Atq -438,Miles Fields,June,5,WO
May 2022,Atq -438,Mekhi Singleton,May,5,P
May 2022,Atq -438,Miles Fields,May,5,P
Apr 2022,Atq -440,Mckayla Parker,April,5,P
June 2022,Atq -440,Mckayla Parker,June,5,WO
May 2022,Atq -440,Mckayla Parker,May,5,P
Apr 2022,Atq -441,Loki Lal,April,5,P
June 2022,Atq -441,Loki Lal,June,5,WO
May 2022,Atq -441,Loki Lal,May,5,P
Apr 2022,Atq -443,Andrew Cummings,April,5,P
Apr 2022,Atq -443,Lyric Bartlett,April,5,P
June 2022,Atq -443,Lyric Bartlett,June,5,WO
May 2022,Atq -443,Lyric Bartlett,May,5,P
Apr 2022,Atq -446,April Ayers,April,5,P
June 2022,Atq -446,April Ayers,June,5,WO
May 2022,Atq -446,April Ayers,May,5,P
June 2022,Atq -448,Athena Rios,June,5,WO
Apr 2022,Atq -450,Miya Hampton,April,5,P
June 2022,Atq -450,Miya Hampton,June,5,WO
May 2022,Atq -450,Miya Hampton,May,5,P
Apr 2022,Atq -452,Ayanna Atkins,April,5,P
June 2022,Atq -452,Ayanna Atkins,June,5,WO
